filename	condition	comprehension
anat/sub-342_T1w.nii.gz	n/a	n/a
func/sub-342_task-notthefallintact_bold.nii.gz	intact-shortscram	n/a
func/sub-342_task-notthefallshortscram_bold.nii.gz	intact-shortscram	n/a
