filename	condition	comprehension
anat/sub-326_T1w.nii.gz	n/a	n/a
func/sub-326_task-notthefallintact_bold.nii.gz	intact-longscram	n/a
func/sub-326_task-notthefalllongscram_bold.nii.gz	intact-longscram	n/a
