filename	condition	comprehension
anat/sub-235_run-1_T1w.nii.gz	n/a	n/a
anat/sub-235_run-2_T1w.nii.gz	n/a	n/a
func/sub-235_task-21styear_bold.nii.gz	n/a	0.889
func/sub-235_task-shapesphysical_bold.nii.gz	social-physical-movie	10.0
func/sub-235_task-shapessocial_bold.nii.gz	social-physical-movie	10.0
