filename	condition	comprehension
anat/sub-136_T1w.nii.gz	n/a	n/a
func/sub-136_task-notthefallintact_bold.nii.gz	intact-shortscram	n/a
func/sub-136_task-notthefallshortscram_bold.nii.gz	intact-shortscram	n/a
func/sub-136_task-slumlordreach_bold.nii.gz	n/a	0.608
