filename	condition	comprehension
anat/sub-295_T1w.nii.gz	n/a	n/a
anat/sub-295_T2w.nii.gz	n/a	n/a
func/sub-295_task-black_bold.nii.gz	n/a	0.72
func/sub-295_task-bronx_bold.nii.gz	n/a	0.64
func/sub-295_task-forgot_bold.nii.gz	n/a	0.64
func/sub-295_task-piemanpni_bold.nii.gz	n/a	0.45
