filename	condition	comprehension
anat/sub-324_T1w.nii.gz	n/a	n/a
func/sub-324_task-notthefallintact_bold.nii.gz	intact-shortscram	n/a
func/sub-324_task-notthefallshortscram_bold.nii.gz	intact-shortscram	n/a
