filename	condition	comprehension
anat/sub-343_T1w.nii.gz	n/a	n/a
func/sub-343_task-notthefallintact_bold.nii.gz	intact-shortscram	n/a
func/sub-343_task-notthefallshortscram_bold.nii.gz	intact-shortscram	n/a
